"campaignid","sample","family","genus","species","count","caab_code"
"2014-12_Geographe.Bay_stereoBRUVs","63","Pinguipedidae","Parapercis","ramsayi",2,"37390002"
"2014-12_Geographe.Bay_stereoBRUVs","63","Sparidae","Chrysophrys","auratus",2,"37353001"
"2014-12_Geographe.Bay_stereoBRUVs","63","Trygonorrhinidae","Trygonorrhina","dumerilii",1,"37027011"
"2014-12_Geographe.Bay_stereoBRUVs","633","Carangidae","Pseudocaranx","spp",6,"37337924"
"2014-12_Geographe.Bay_stereoBRUVs","633","Gerreidae","Parequula","melbournensis",3,"37349001"
"2014-12_Geographe.Bay_stereoBRUVs","633","Labridae","Austrolabrus","maculatus",2,"37384025"
"2014-12_Geographe.Bay_stereoBRUVs","633","Labridae","Coris","auricularis",3,"37384088"
"2014-12_Geographe.Bay_stereoBRUVs","633","Labridae","Eupetrichthys","angustipes",2,"37384105"
"2014-12_Geographe.Bay_stereoBRUVs","633","Labridae","Notolabrus","parilus",1,"37384022"
"2014-12_Geographe.Bay_stereoBRUVs","633","Labridae","Ophthalmolepis","lineolatus",8,"37384040"
"2014-12_Geographe.Bay_stereoBRUVs","633","Microcanthidae","Neatypus","obliquus",1,"37361002"
"2014-12_Geographe.Bay_stereoBRUVs","633","Monacanthidae","Acanthaluteres","brownii",1,"37465001"
"2014-12_Geographe.Bay_stereoBRUVs","633","Monacanthidae","Acanthaluteres","vittiger",2,"37465002"
"2014-12_Geographe.Bay_stereoBRUVs","633","Monacanthidae","Meuschenia","galii",1,"37465040"
"2014-12_Geographe.Bay_stereoBRUVs","633","Monacanthidae","Scobinichthys","granulatus",2,"37465007"
"2014-12_Geographe.Bay_stereoBRUVs","633","Myliobatidae","Myliobatis","tenuicaudatus",1,"37039001"
"2014-12_Geographe.Bay_stereoBRUVs","633","Pomacentridae","Chromis","klunzingeri",5,"37372044"
"2014-12_Geographe.Bay_stereoBRUVs","633","Sphyrnidae","Sphyrna","zygaena",1,"37019004"
"2014-12_Geographe.Bay_stereoBRUVs","633","Trygonorrhinidae","Trygonorrhina","dumerilii",2,"37027011"
"2014-12_Geographe.Bay_stereoBRUVs","634","Gerreidae","Parequula","melbournensis",3,"37349001"
"2014-12_Geographe.Bay_stereoBRUVs","634","Labridae","Austrolabrus","maculatus",2,"37384025"
"2014-12_Geographe.Bay_stereoBRUVs","634","Labridae","Choerodon","rubescens",1,"37384039"
"2014-12_Geographe.Bay_stereoBRUVs","634","Labridae","Coris","auricularis",3,"37384088"
"2014-12_Geographe.Bay_stereoBRUVs","634","Labridae","Eupetrichthys","angustipes",1,"37384105"
"2014-12_Geographe.Bay_stereoBRUVs","634","Labridae","Halichoeres","brownfieldi",2,"37384108"
"2014-12_Geographe.Bay_stereoBRUVs","634","Labridae","Notolabrus","parilus",1,"37384022"
"2014-12_Geographe.Bay_stereoBRUVs","634","Labridae","Ophthalmolepis","lineolatus",5,"37384040"
"2014-12_Geographe.Bay_stereoBRUVs","634","Labridae","Pictilabrus","laticlavius",1,"37384020"
"2014-12_Geographe.Bay_stereoBRUVs","634","Monacanthidae","Scobinichthys","granulatus",1,"37465007"
"2014-12_Geographe.Bay_stereoBRUVs","634","Mullidae","Upeneichthys","vlamingii",1,"37355029"
"2014-12_Geographe.Bay_stereoBRUVs","634","Myliobatidae","Myliobatis","tenuicaudatus",2,"37039001"
"2014-12_Geographe.Bay_stereoBRUVs","634","Pinguipedidae","Parapercis","haackei",2,"37390004"
"2014-12_Geographe.Bay_stereoBRUVs","634","Trygonorrhinidae","Trygonorrhina","dumerilii",2,"37027011"
"2014-12_Geographe.Bay_stereoBRUVs","634","Urolophidae","Trygonoptera","ovalis",1,"37038016"
"2014-12_Geographe.Bay_stereoBRUVs","64","Carangidae","Pseudocaranx","spp",2,"37337924"
"2014-12_Geographe.Bay_stereoBRUVs","64","Gerreidae","Parequula","melbournensis",6,"37349001"
"2014-12_Geographe.Bay_stereoBRUVs","64","Labridae","Austrolabrus","maculatus",2,"37384025"
"2014-12_Geographe.Bay_stereoBRUVs","64","Labridae","Coris","auricularis",6,"37384088"
"2014-12_Geographe.Bay_stereoBRUVs","64","Labridae","Halichoeres","brownfieldi",1,"37384108"
"2014-12_Geographe.Bay_stereoBRUVs","64","Labridae","Notolabrus","parilus",2,"37384022"
"2014-12_Geographe.Bay_stereoBRUVs","64","Labridae","Ophthalmolepis","lineolatus",4,"37384040"
"2014-12_Geographe.Bay_stereoBRUVs","64","Labridae","Pseudolabrus","biserialis",1,"37384149"
"2014-12_Geographe.Bay_stereoBRUVs","64","Monacanthidae","Acanthaluteres","vittiger",1,"37465002"
"2014-12_Geographe.Bay_stereoBRUVs","64","Monacanthidae","Meuschenia","galii",1,"37465040"
"2014-12_Geographe.Bay_stereoBRUVs","64","Monacanthidae","Scobinichthys","granulatus",1,"37465007"
"2014-12_Geographe.Bay_stereoBRUVs","64","Mullidae","Upeneichthys","vlamingii",1,"37355029"
"2014-12_Geographe.Bay_stereoBRUVs","64","Myliobatidae","Myliobatis","tenuicaudatus",1,"37039001"
"2014-12_Geographe.Bay_stereoBRUVs","64","Pomacentridae","Chromis","klunzingeri",1,"37372044"
"2014-12_Geographe.Bay_stereoBRUVs","640","Gerreidae","Parequula","melbournensis",2,"37349001"
"2014-12_Geographe.Bay_stereoBRUVs","640","Labridae","Austrolabrus","maculatus",1,"37384025"
"2014-12_Geographe.Bay_stereoBRUVs","640","Labridae","Choerodon","rubescens",1,"37384039"
"2014-12_Geographe.Bay_stereoBRUVs","640","Labridae","Coris","auricularis",2,"37384088"
"2014-12_Geographe.Bay_stereoBRUVs","640","Labridae","Eupetrichthys","angustipes",1,"37384105"
"2014-12_Geographe.Bay_stereoBRUVs","640","Labridae","Notolabrus","parilus",1,"37384022"
"2014-12_Geographe.Bay_stereoBRUVs","640","Labridae","Ophthalmolepis","lineolatus",3,"37384040"
"2014-12_Geographe.Bay_stereoBRUVs","640","Labridae","Pictilabrus","laticlavius",1,"37384020"
"2014-12_Geographe.Bay_stereoBRUVs","640","Monacanthidae","Scobinichthys","granulatus",1,"37465007"
"2014-12_Geographe.Bay_stereoBRUVs","640","Mullidae","Upeneichthys","vlamingii",1,"37355029"
"2014-12_Geographe.Bay_stereoBRUVs","640","Trygonorrhinidae","Trygonorrhina","dumerilii",1,"37027011"
"2014-12_Geographe.Bay_stereoBRUVs","647","Aracanidae","Anoplocapros","amygdaloides",1,"37466015"
"2014-12_Geographe.Bay_stereoBRUVs","647","Carangidae","Pseudocaranx","spp",2,"37337924"
"2014-12_Geographe.Bay_stereoBRUVs","647","Gerreidae","Parequula","melbournensis",11,"37349001"
"2014-12_Geographe.Bay_stereoBRUVs","647","Labridae","Coris","auricularis",1,"37384088"
"2014-12_Geographe.Bay_stereoBRUVs","647","Labridae","Eupetrichthys","angustipes",1,"37384105"
"2014-12_Geographe.Bay_stereoBRUVs","647","Labridae","Halichoeres","brownfieldi",1,"37384108"
"2014-12_Geographe.Bay_stereoBRUVs","647","Labridae","Notolabrus","parilus",1,"37384022"
"2014-12_Geographe.Bay_stereoBRUVs","647","Labridae","Ophthalmolepis","lineolatus",8,"37384040"
"2014-12_Geographe.Bay_stereoBRUVs","647","Monacanthidae","Acanthaluteres","vittiger",8,"37465002"
"2014-12_Geographe.Bay_stereoBRUVs","647","Monacanthidae","Scobinichthys","granulatus",2,"37465007"
"2014-12_Geographe.Bay_stereoBRUVs","647","Mullidae","Upeneichthys","vlamingii",2,"37355029"
"2014-12_Geographe.Bay_stereoBRUVs","647","Myliobatidae","Myliobatis","tenuicaudatus",1,"37039001"
"2014-12_Geographe.Bay_stereoBRUVs","647","Trygonorrhinidae","Trygonorrhina","dumerilii",1,"37027011"
"2014-12_Geographe.Bay_stereoBRUVs","65","Carangidae","Pseudocaranx","spp",2,"37337924"
"2014-12_Geographe.Bay_stereoBRUVs","65","Dasyatidae","Bathytoshia","brevicaudata",1,"37035001"
"2014-12_Geographe.Bay_stereoBRUVs","65","Gerreidae","Parequula","melbournensis",2,"37349001"
"2014-12_Geographe.Bay_stereoBRUVs","65","Platycephalidae","Platycephalus","spp",7,"37296913"
"2014-12_Geographe.Bay_stereoBRUVs","650","Apogonidae","Unknown","spp",1,"37327926"
"2014-12_Geographe.Bay_stereoBRUVs","650","Carangidae","Pseudocaranx","spp",1,"37337924"
"2014-12_Geographe.Bay_stereoBRUVs","650","Gerreidae","Parequula","melbournensis",21,"37349001"
"2014-12_Geographe.Bay_stereoBRUVs","650","Labridae","Austrolabrus","maculatus",1,"37384025"
"2014-12_Geographe.Bay_stereoBRUVs","650","Labridae","Coris","auricularis",2,"37384088"
"2014-12_Geographe.Bay_stereoBRUVs","650","Labridae","Eupetrichthys","angustipes",1,"37384105"
"2014-12_Geographe.Bay_stereoBRUVs","650","Labridae","Halichoeres","brownfieldi",1,"37384108"
"2014-12_Geographe.Bay_stereoBRUVs","650","Labridae","Ophthalmolepis","lineolatus",1,"37384040"
"2014-12_Geographe.Bay_stereoBRUVs","650","Monacanthidae","Acanthaluteres","vittiger",1,"37465002"
"2014-12_Geographe.Bay_stereoBRUVs","650","Monacanthidae","Scobinichthys","granulatus",1,"37465007"
"2014-12_Geographe.Bay_stereoBRUVs","650","Mullidae","Upeneichthys","vlamingii",2,"37355029"
"2014-12_Geographe.Bay_stereoBRUVs","650","Sphyraenidae","Sphyraena","novaehollandiae",2,"37382002"
"2014-12_Geographe.Bay_stereoBRUVs","656","Gerreidae","Parequula","melbournensis",3,"37349001"
"2014-12_Geographe.Bay_stereoBRUVs","656","Labridae","Austrolabrus","maculatus",2,"37384025"
"2014-12_Geographe.Bay_stereoBRUVs","656","Labridae","Coris","auricularis",1,"37384088"
"2014-12_Geographe.Bay_stereoBRUVs","656","Labridae","Notolabrus","parilus",3,"37384022"
"2014-12_Geographe.Bay_stereoBRUVs","656","Labridae","Ophthalmolepis","lineolatus",7,"37384040"
"2014-12_Geographe.Bay_stereoBRUVs","656","Monacanthidae","Scobinichthys","granulatus",1,"37465007"
"2014-12_Geographe.Bay_stereoBRUVs","656","Trygonorrhinidae","Trygonorrhina","dumerilii",1,"37027011"
"2014-12_Geographe.Bay_stereoBRUVs","666","Carangidae","Pseudocaranx","spp",5,"37337924"
"2014-12_Geographe.Bay_stereoBRUVs","666","Labridae","Choerodon","rubescens",1,"37384039"
"2014-12_Geographe.Bay_stereoBRUVs","666","Labridae","Coris","auricularis",37,"37384088"
"2014-12_Geographe.Bay_stereoBRUVs","666","Labridae","Eupetrichthys","angustipes",1,"37384105"
"2014-12_Geographe.Bay_stereoBRUVs","666","Labridae","Notolabrus","parilus",1,"37384022"
"2014-12_Geographe.Bay_stereoBRUVs","666","Labridae","Ophthalmolepis","lineolatus",6,"37384040"
"2014-12_Geographe.Bay_stereoBRUVs","666","Microcanthidae","Neatypus","obliquus",16,"37361002"
"2014-12_Geographe.Bay_stereoBRUVs","666","Monacanthidae","Meuschenia","galii",1,"37465040"
"2014-12_Geographe.Bay_stereoBRUVs","666","Monacanthidae","Scobinichthys","granulatus",1,"37465007"
"2014-12_Geographe.Bay_stereoBRUVs","666","Myliobatidae","Myliobatis","tenuicaudatus",1,"37039001"
"2014-12_Geographe.Bay_stereoBRUVs","666","Pomacentridae","Parma","victoriae",1,"37372006"
"2014-12_Geographe.Bay_stereoBRUVs","666","Sillaginidae","Sillaginodes","punctatus",27,"37330001"
"2014-12_Geographe.Bay_stereoBRUVs","666","Trygonorrhinidae","Trygonorrhina","dumerilii",1,"37027011"
"2014-12_Geographe.Bay_stereoBRUVs","67","Chaetodontidae","Chelmonops","curiosus",2,"37365066"
"2014-12_Geographe.Bay_stereoBRUVs","67","Cheilodactylidae","Cheilodactylus","gibbosus",1,"37377010"
"2014-12_Geographe.Bay_stereoBRUVs","67","Cheilodactylidae","Nemadactylus","valenciennesi",1,"37377004"
"2014-12_Geographe.Bay_stereoBRUVs","67","Glaucosomatidae","Glaucosoma","hebraicum",2,"37320004"
"2014-12_Geographe.Bay_stereoBRUVs","67","Heterodontidae","Heterodontus","portusjacksoni",1,"37007001"
"2014-12_Geographe.Bay_stereoBRUVs","67","Labridae","Austrolabrus","maculatus",3,"37384025"
"2014-12_Geographe.Bay_stereoBRUVs","67","Labridae","Bodianus","frenchii",2,"37384057"
"2014-12_Geographe.Bay_stereoBRUVs","67","Labridae","Choerodon","rubescens",1,"37384039"
"2014-12_Geographe.Bay_stereoBRUVs","67","Labridae","Coris","auricularis",14,"37384088"
"2014-12_Geographe.Bay_stereoBRUVs","67","Labridae","Halichoeres","brownfieldi",1,"37384108"
"2014-12_Geographe.Bay_stereoBRUVs","67","Labridae","Notolabrus","parilus",1,"37384022"
"2014-12_Geographe.Bay_stereoBRUVs","67","Labridae","Pseudolabrus","biserialis",5,"37384149"
"2014-12_Geographe.Bay_stereoBRUVs","67","Monacanthidae","Meuschenia","flavolineata",2,"37465035"
"2014-12_Geographe.Bay_stereoBRUVs","67","Monacanthidae","Meuschenia","galii",1,"37465040"
"2014-12_Geographe.Bay_stereoBRUVs","67","Monacanthidae","Meuschenia","hippocrepis",2,"37465004"
"2014-12_Geographe.Bay_stereoBRUVs","67","Mullidae","Parupeneus","chrysopleuron",4,"37355016"
"2014-12_Geographe.Bay_stereoBRUVs","67","Muraenidae","Gymnothorax","prasinus",1,"37060006"
"2014-12_Geographe.Bay_stereoBRUVs","67","Myliobatidae","Myliobatis","tenuicaudatus",1,"37039001"
"2014-12_Geographe.Bay_stereoBRUVs","67","Neosebastidae","Neosebastes","pandus",2,"37287003"
"2014-12_Geographe.Bay_stereoBRUVs","67","Pomacentridae","Chromis","klunzingeri",1,"37372044"
"2014-12_Geographe.Bay_stereoBRUVs","67","Serranidae","Caesioperca","spp",1,"37311919"
"2014-12_Geographe.Bay_stereoBRUVs","67","Serranidae","Epinephelides","armatus",3,"37311100"
"2014-12_Geographe.Bay_stereoBRUVs","67","Sparidae","Chrysophrys","auratus",3,"37353001"
"2014-12_Geographe.Bay_stereoBRUVs","67","Trygonorrhinidae","Trygonorrhina","dumerilii",1,"37027011"
"2014-12_Geographe.Bay_stereoBRUVs","672","Gerreidae","Parequula","melbournensis",1,"37349001"
"2014-12_Geographe.Bay_stereoBRUVs","672","Labridae","Coris","auricularis",2,"37384088"
"2014-12_Geographe.Bay_stereoBRUVs","672","Labridae","Halichoeres","brownfieldi",1,"37384108"
"2014-12_Geographe.Bay_stereoBRUVs","672","Labridae","Notolabrus","parilus",2,"37384022"
"2014-12_Geographe.Bay_stereoBRUVs","672","Labridae","Ophthalmolepis","lineolatus",5,"37384040"
"2014-12_Geographe.Bay_stereoBRUVs","672","Labridae","Pictilabrus","laticlavius",1,"37384020"
"2014-12_Geographe.Bay_stereoBRUVs","672","Monacanthidae","Scobinichthys","granulatus",1,"37465007"
"2014-12_Geographe.Bay_stereoBRUVs","672","Myliobatidae","Myliobatis","tenuicaudatus",2,"37039001"
"2014-12_Geographe.Bay_stereoBRUVs","672","Sphyraenidae","Sphyraena","novaehollandiae",1,"37382002"
"2014-12_Geographe.Bay_stereoBRUVs","672","Sphyraenidae","Sphyraena","obtusata",2,"37382007"
"2014-12_Geographe.Bay_stereoBRUVs","672","Trygonorrhinidae","Trygonorrhina","dumerilii",2,"37027011"
"2014-12_Geographe.Bay_stereoBRUVs","68","Carangidae","Pseudocaranx","spp",68,"37337924"
"2014-12_Geographe.Bay_stereoBRUVs","68","Carangidae","Trachurus","novaezelandiae",5,"37337003"
"2014-12_Geographe.Bay_stereoBRUVs","68","Gerreidae","Parequula","melbournensis",1,"37349001"
"2014-12_Geographe.Bay_stereoBRUVs","68","Platycephalidae","Platycephalus","spp",3,"37296913"
"2014-12_Geographe.Bay_stereoBRUVs","68","Sillaginidae","Sillaginodes","punctatus",7,"37330001"
"2014-12_Geographe.Bay_stereoBRUVs","68","Trygonorrhinidae","Trygonorrhina","dumerilii",1,"37027011"
"2014-12_Geographe.Bay_stereoBRUVs","682","Aracanidae","Anoplocapros","lenticularis",1,"37466010"
"2014-12_Geographe.Bay_stereoBRUVs","682","Carangidae","Pseudocaranx","spp",2,"37337924"
"2014-12_Geographe.Bay_stereoBRUVs","682","Cheilodactylidae","Dactylophora","nigricans",1,"37377005"
"2014-12_Geographe.Bay_stereoBRUVs","682","Labridae","Austrolabrus","maculatus",3,"37384025"
"2014-12_Geographe.Bay_stereoBRUVs","682","Labridae","Bodianus","frenchii",1,"37384057"
"2014-12_Geographe.Bay_stereoBRUVs","682","Labridae","Choerodon","rubescens",1,"37384039"
"2014-12_Geographe.Bay_stereoBRUVs","682","Labridae","Coris","auricularis",4,"37384088"
"2014-12_Geographe.Bay_stereoBRUVs","682","Labridae","Notolabrus","parilus",1,"37384022"
"2014-12_Geographe.Bay_stereoBRUVs","682","Labridae","Ophthalmolepis","lineolatus",1,"37384040"
"2014-12_Geographe.Bay_stereoBRUVs","682","Labridae","Pseudolabrus","biserialis",6,"37384149"
"2014-12_Geographe.Bay_stereoBRUVs","682","Microcanthidae","Neatypus","obliquus",4,"37361002"
"2014-12_Geographe.Bay_stereoBRUVs","682","Monacanthidae","Meuschenia","flavolineata",4,"37465035"
"2014-12_Geographe.Bay_stereoBRUVs","682","Monacanthidae","Meuschenia","galii",1,"37465040"
"2014-12_Geographe.Bay_stereoBRUVs","682","Monacanthidae","Meuschenia","hippocrepis",1,"37465004"
"2014-12_Geographe.Bay_stereoBRUVs","682","Monacanthidae","Scobinichthys","granulatus",1,"37465007"
"2014-12_Geographe.Bay_stereoBRUVs","682","Mullidae","Upeneichthys","vlamingii",1,"37355029"
"2014-12_Geographe.Bay_stereoBRUVs","682","Pempherididae","Pempheris","klunzingeri",40,"37357003"
"2014-12_Geographe.Bay_stereoBRUVs","682","Pomacentridae","Chromis","klunzingeri",2,"37372044"
"2014-12_Geographe.Bay_stereoBRUVs","682","Pomacentridae","Parma","victoriae",1,"37372006"
"2014-12_Geographe.Bay_stereoBRUVs","682","Scorpaenidae","Scorpaena","sumptuosa",1,"37287072"
"2014-12_Geographe.Bay_stereoBRUVs","682","Urolophidae","Trygonoptera","ovalis",1,"37038016"
"2014-12_Geographe.Bay_stereoBRUVs","684","Aracanidae","Anoplocapros","amygdaloides",1,"37466015"
"2014-12_Geographe.Bay_stereoBRUVs","684","Carangidae","Pseudocaranx","spp",3,"37337924"
"2014-12_Geographe.Bay_stereoBRUVs","684","Gerreidae","Parequula","melbournensis",18,"37349001"
"2014-12_Geographe.Bay_stereoBRUVs","684","Mullidae","Upeneichthys","lineatus",1,"37355001"
"2014-12_Geographe.Bay_stereoBRUVs","684","Myliobatidae","Myliobatis","tenuicaudatus",3,"37039001"
"2014-12_Geographe.Bay_stereoBRUVs","684","Neosebastidae","Neosebastes","pandus",1,"37287003"
"2014-12_Geographe.Bay_stereoBRUVs","684","Platycephalidae","Platycephalus","spp",3,"37296913"
"2014-12_Geographe.Bay_stereoBRUVs","684","Trygonorrhinidae","Trygonorrhina","dumerilii",1,"37027011"
"2014-12_Geographe.Bay_stereoBRUVs","688","Gerreidae","Parequula","melbournensis",7,"37349001"
"2014-12_Geographe.Bay_stereoBRUVs","688","Monacanthidae","Nelusetta","ayraud",8,"37465006"
"2014-12_Geographe.Bay_stereoBRUVs","688","Myliobatidae","Myliobatis","tenuicaudatus",1,"37039001"
"2014-12_Geographe.Bay_stereoBRUVs","688","Platycephalidae","Platycephalus","spp",2,"37296913"
"2014-12_Geographe.Bay_stereoBRUVs","688","Sillaginidae","Sillago","spp",9,"37330904"
"2014-12_Geographe.Bay_stereoBRUVs","69","Aracanidae","Anoplocapros","amygdaloides",1,"37466015"
"2014-12_Geographe.Bay_stereoBRUVs","69","Carangidae","Pseudocaranx","spp",73,"37337924"
"2014-12_Geographe.Bay_stereoBRUVs","69","Carangidae","Trachurus","novaezelandiae",29,"37337003"
"2014-12_Geographe.Bay_stereoBRUVs","69","Myliobatidae","Myliobatis","tenuicaudatus",1,"37039001"
"2014-12_Geographe.Bay_stereoBRUVs","69","Neosebastidae","Neosebastes","pandus",1,"37287003"
"2014-12_Geographe.Bay_stereoBRUVs","69","Platycephalidae","Platycephalus","spp",4,"37296913"
"2014-12_Geographe.Bay_stereoBRUVs","69","Sillaginidae","Sillago","spp",14,"37330904"
"2014-12_Geographe.Bay_stereoBRUVs","69","Trygonorrhinidae","Trygonorrhina","dumerilii",2,"37027011"
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",28,"37337924"
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Seriola","hippos",1,"37337007"
"2014-12_Geographe.Bay_stereoBRUVs","694","Dasyatidae","Bathytoshia","brevicaudata",1,"37035001"
"2014-12_Geographe.Bay_stereoBRUVs","694","Gerreidae","Parequula","melbournensis",7,"37349001"
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Austrolabrus","maculatus",4,"37384025"
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Coris","auricularis",6,"37384088"
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Eupetrichthys","angustipes",3,"37384105"
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Halichoeres","brownfieldi",1,"37384108"
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Heteroscarus","acroptilus",1,"37385010"
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Notolabrus","parilus",3,"37384022"
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Ophthalmolepis","lineolatus",5,"37384040"
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Pseudolabrus","biserialis",1,"37384149"
"2014-12_Geographe.Bay_stereoBRUVs","694","Microcanthidae","Neatypus","obliquus",2,"37361002"
"2014-12_Geographe.Bay_stereoBRUVs","694","Monacanthidae","Scobinichthys","granulatus",2,"37465007"
"2014-12_Geographe.Bay_stereoBRUVs","694","Mullidae","Upeneichthys","vlamingii",2,"37355029"
"2014-12_Geographe.Bay_stereoBRUVs","694","Myliobatidae","Myliobatis","tenuicaudatus",1,"37039001"
"2014-12_Geographe.Bay_stereoBRUVs","694","Pomacentridae","Chromis","klunzingeri",1,"37372044"
"2014-12_Geographe.Bay_stereoBRUVs","694","Sphyraenidae","Sphyraena","novaehollandiae",1,"37382002"
"2014-12_Geographe.Bay_stereoBRUVs","694","Terapontidae","Pelsartia","humeralis",2,"37321021"
"2014-12_Geographe.Bay_stereoBRUVs","694","Trygonorrhinidae","Trygonorrhina","dumerilii",2,"37027011"
"2014-12_Geographe.Bay_stereoBRUVs","698","Gerreidae","Parequula","melbournensis",2,"37349001"
"2014-12_Geographe.Bay_stereoBRUVs","698","Labridae","Austrolabrus","maculatus",1,"37384025"
"2014-12_Geographe.Bay_stereoBRUVs","698","Labridae","Coris","auricularis",10,"37384088"
"2014-12_Geographe.Bay_stereoBRUVs","698","Labridae","Eupetrichthys","angustipes",1,"37384105"
"2014-12_Geographe.Bay_stereoBRUVs","698","Labridae","Heteroscarus","acroptilus",1,"37385010"
"2014-12_Geographe.Bay_stereoBRUVs","698","Labridae","Notolabrus","parilus",2,"37384022"
"2014-12_Geographe.Bay_stereoBRUVs","698","Labridae","Ophthalmolepis","lineolatus",7,"37384040"
